"","customerId","primaryAccountNumber","balance","Salary","firstName","lastName","middleName","alias","passport","fatherLastName","fatherFirstName","fatherMiddleName","spouseLastName","spouseFirstName","spouseMiddleName","dateOfBirth","marital_Status","addressLine1","addressLine2","addressCity","addressZipCode","addressState","addressCountry","primaryPhone","secondaryPhone","landLinePhone","primaryEmailId","secondaryEmailId","primaryOccupation","primaryOccupationEmployerName","primaryOccupationAddressLine1","primaryOccupationAddressLine2","primaryOccupationAddressCity","primaryOccupationAddressZipCode","primaryOccupationAddressState","primaryOccupationAddressCountry","primaryOccupationPrimaryPhone","primaryOccupationSecondaryPhone","debitCardNo","primaryBranchcode","accountType","kyc_cluster"
"435",435,34173,15237,60948,"Jacqueline","Hudson","Bruce","Hudson","779157802-6","Diaz","Irene","Dennis","","","","26-Sep-78","Unmarried","4462 Pennsylvania Alley","24342 South Circle","Sadar Bazar",281002,"Uttar Pradesh","USA",9066527563,8949770302,9881329987,"skingc2@cpanel.net","skingc2@behance.net","Private","curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel","93516 Schlimgen Avenue","27293 Mcguire Place","Agraharam",532663,"Andhra Pradesh","India",9791369812,8297260635,9895425403,"USA-AZ85381","Current",1
"761",761,34175,26071,104284,"Clarence","Murray","Barbara","Murray","077193142-5","Arnold","Benjamin","Matthew","","","","14-Oct-90","Unmarried","050 Drewry Plaza","5212 David Drive","R S",395003,"Gujarat","USA",9492146928,8583951066,9567836216,"jgreenel4@cmu.edu","jgreenel4@vkontakte.ru","Private","id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas","750 Southridge Lane","1455 David Street","Agraharam",532663,"Andhra Pradesh","India",8796300813,9644653832,9734098044,"USA-WV25984","Current",1
"130",130,34335,12747,50988,"Eugene","Warren","Russell","Warren","655072482-1","Edwards","Rachel","Linda","","","","25-May-08","Unmarried","86 Ludington Alley","23 Eagle Crest Court","Agraharam",532663,"Andhra Pradesh","USA",8174046767,9375340052,8909395772,"rwebb3l@miitbeian.gov.cn","rwebb3l@unc.edu","Public","ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna","4239 Brentwood Avenue","69978 Sage Circle","Agraharam",532663,"Andhra Pradesh","India",9342446628,8787935058,8529287134,"USA-LA70301","Savings",1
"57",57,34426,22559,90236,"Frank","Bryant","Ronald","Bryant","954549665-7","Brown","Christina","Stephen","Williamson","Eric","Andrew","27-Jun-06","Married","63552 Sachs Center","419 Farragut Point","Sadar Bazar",281002,"Uttar Pradesh","USA",9876322677,9000065741,8719246740,"awilliamson1k@webmd.com","awilliamson1k@scribd.com","Public","vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis","8 4th Crossing","75 Moulton Circle","Agraharam",532663,"Andhra Pradesh","India",9118943688,9892566047,9827275512,"USA-KS67212","Current",1
"198",198,34467,11137,44548,"Anna","Montgomery","Annie","Montgomery","965098532-8","Miller","Denise","Justin","Kennedy","Heather","Matthew","20-Nov-06","Married","29 Crest Line Circle","5121 Bayside Pass","Sadar Bazar",281002,"Uttar Pradesh","USA",8697593300,9124600209,9898480722,"mkennedy5h@deliciousdays.com","mkennedy5h@creativecommons.org","Private","ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut","63954 Grasskamp Terrace","8812 Algoma Drive","Agraharam",532663,"Andhra Pradesh","India",9198828343,9587582837,8185617289,"USA-KS67337","Savings",1
"466",466,34494,14075,56300,"Keith","Porter","Gerald","Porter","379143727-5","Russell","Frances","Joshua","","","","04-Mar-09","Unmarried","5 Killdeer Avenue","832 Summerview Place","R S",395003,"Gujarat","USA",9481713988,8845298814,9397435849,"cfernandezcx@hatena.ne.jp","cfernandezcx@blogger.com","Private","mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus","9642 Crownhardt Trail","3 Hollow Ridge Park","Sadar Bazar",281002,"Uttar Pradesh","India",9556825227,8804818326,8704190798,"USA-NC28743","Savings",1
"331",331,34734,13418,53672,"Brenda","Wright","Michelle","Wright","920328555-5","Kennedy","Ernest","Craig","","","","31-Aug-94","Divorced","5 Mallory Court","346 Westport Hill","Agraharam",532663,"Andhra Pradesh","USA",9209505193,8505379500,8142407955,"emedina96@oaic.gov.au","emedina96@hibu.com","Private","placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris","46 Talisman Way","02871 Fair Oaks Pass","R S",395003,"Gujarat","India",8339445929,9147721837,8784439434,"USA-NV89014","Current",1
"317",317,34800,18117,72468,"Anne","Mcdonald","Harry","Mcdonald","929285246-9","Dunn","Lillian","Billy","","","","29-May-01","Divorced","4085 La Follette Street","41 Morrow Park","Agraharam",532663,"Andhra Pradesh","USA",8464831468,9754535955,9483425829,"jfowler8s@1und1.de","jfowler8s@skyrock.com","Private","mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie","041 Mayfield Street","9847 Oakridge Terrace","R S",395003,"Gujarat","India",8343395256,8741414068,8180278969,"USA-WY83113","Savings",1
"592",592,34908,14218,56872,"Samuel","Williamson","Teresa","Williamson","285448514-9","Ford","Nicole","Jonathan","","","","26-Jan-13","Unmarried","51742 Prairie Rose Park","66 Becker Court","Sadar Bazar",281002,"Uttar Pradesh","USA",8850686350,8538217671,8196225797,"vpiercegf@amazon.de","vpiercegf@canalblog.com","Private","turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan","726 Bultman Plaza","656 Parkside Center","Agraharam",532663,"Andhra Pradesh","India",9685813076,9020150922,8977998184,"USA-MN55330","Savings",1
"111",111,35170,28335,113340,"Billy","Russell","Jacqueline","Russell","581685018-0","Black","Michelle","Jimmy","","","","19-Jan-77","Divorced","1711 Welch Crossing","478 Vidon Park","R S",395003,"Gujarat","USA",8684619402,9440088003,9335823250,"mhudson32@paginegialle.it","mhudson32@sourceforge.net","Public","ipsum primis in faucibus orci luctus et ultrices posuere cubilia","735 Coolidge Parkway","36 Transport Parkway","Sadar Bazar",281002,"Uttar Pradesh","India",9201284769,9291599484,9242746183,"USA-ME4947","Current",1
"29",29,35399,16248,64992,"John","Garcia","Andrew","Garcia","226102968-3","Alexander","Benjamin","William","","","","05-Apr-11","Divorced","6481 Lien Circle","8 Myrtle Pass","R S",395003,"Gujarat","USA",8580026545,9346203832,8109531666,"lstanleys@instagram.com","lstanleys@edublogs.org","Public","sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam","47 Springview Court","704 Becker Alley","R S",395003,"Gujarat","India",9083308880,8274972305,9230507681,"USA-MD21874","Savings",1
"702",702,35592,39325,157300,"Thomas","Reynolds","Roy","Reynolds","490434102-3","Hunter","Jean","Matthew","","","","05-Dec-83","Divorced","5928 Forest Run Street","995 Calypso Hill","R S",395003,"Gujarat","USA",8254749032,9550616081,9168840869,"mgonzalezjh@bloglovin.com","mgonzalezjh@wordpress.com","Private","sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit","62 Parkside Terrace","060 Farragut Park","Agraharam",532663,"Andhra Pradesh","India",9082222894,8920881714,8815095147,"USA-NV89014","Current",1
"866",866,35727,21428,85712,"Eugene","Peterson","Jerry","Peterson","053180162-4","Sanders","Marilyn","Joyce","","","","28-Nov-96","Unmarried","260 Miller Circle","771 Jenna Hill","Sadar Bazar",281002,"Uttar Pradesh","USA",8157402514,8227728466,9117062881,"swallaceo1@hud.gov","swallaceo1@squarespace.com","Private","vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam","23 Westport Street","6918 Kennedy Way","Agraharam",532663,"Andhra Pradesh","India",9007455744,8318930050,8396899183,"USA-MS39466","Current",1
"196",196,35839,35857,143428,"Heather","Oliver","Rachel","Oliver","949212359-2","Ryan","Ralph","Doris","","","","29-Aug-02","Unmarried","7468 Bartillon Plaza","7 Ruskin Point","Agraharam",532663,"Andhra Pradesh","USA",8262754927,9125605483,9138816037,"ngarcia5f@ycombinator.com","ngarcia5f@themeforest.net","Private","pretium nisl ut volutpat sapien arcu sed augue aliquam erat","466 Hovde Park","5 Lyons Junction","Sadar Bazar",281002,"Uttar Pradesh","India",8838329942,8798730046,8431636306,"USA-AR72703","Savings",1
"565",565,35968,36522,146088,"Teresa","Peterson","Kathryn","Peterson","895883231-2","Warren","Craig","Michelle","","","","12-Feb-02","Unmarried","627 Buell Avenue","26 Scott Avenue","R S",395003,"Gujarat","USA",8585236097,9032757363,8707678737,"dstonefo@nymag.com","dstonefo@cdbaby.com","Private","nunc purus phasellus in felis donec semper sapien a libero","1747 Debs Place","482 Petterle Point","Agraharam",532663,"Andhra Pradesh","India",8810260050,8540535183,8741200826,"USA-WV25984","Savings",1
"246",246,36097,36834,147336,"Scott","Reid","Lawrence","Reid","957132667-4","Carpenter","Peter","Deborah","","","","05-Sep-15","Divorced","2 Barnett Lane","235 Susan Trail","R S",395003,"Gujarat","USA",9850315025,9678221731,8902511272,"bmendoza6t@nyu.edu","bmendoza6t@spotify.com","Private","quis orci nullam molestie nibh in lectus pellentesque at nulla","8 Mitchell Junction","91562 Lakewood Center","R S",395003,"Gujarat","India",9496276231,8719663660,9238717497,"USA-IN46815","Current",1
"240",240,36178,37876,151504,"Sean","Perkins","Robert","Perkins","101339333-3","Barnes","Barbara","Michael","","","","14-Feb-01","Divorced","6 Melrose Junction","5431 Acker Plaza","R S",395003,"Gujarat","USA",8328265186,9598444749,9896370473,"rstone6n@adobe.com","rstone6n@elegantthemes.com","Private","lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat","68 Esch Way","64274 Swallow Court","Sadar Bazar",281002,"Uttar Pradesh","India",9834255809,9824451341,9732527247,"USA-MO63901","Current",1
"483",483,36455,21006,84024,"Martin","Martinez","Keith","Martinez","724141337-7","Cook","Jesse","Theresa","Little","Jerry","Ronald","10-Apr-72","Married","3712 Fair Oaks Circle","184 Marcy Pass","Agraharam",532663,"Andhra Pradesh","USA",8357967792,8310176050,9204687644,"rlittlede@japanpost.jp","rlittlede@seesaa.net","Private","lobortis sapien sapien non mi integer ac neque duis bibendum","2 Surrey Junction","0 Florence Avenue","R S",395003,"Gujarat","India",8394601294,9510591138,8941483459,"USA-OH44136","Savings",1
"53",53,36540,18333,73332,"Evelyn","Olson","Joe","Olson","834154612-4","Reyes","Amy","Louis","","","","19-Nov-72","Divorced","56839 Esker Crossing","85 Transport Circle","Agraharam",532663,"Andhra Pradesh","USA",8553133684,8888945294,8406198585,"cmason1g@businessinsider.com","cmason1g@icio.us","Public","dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis","21285 Texas Hill","8 Northview Place","Sadar Bazar",281002,"Uttar Pradesh","India",9230228252,8800731373,9823832968,"USA-OH44136","Current",1
"157",157,36892,21707,86828,"Matthew","Armstrong","Barbara","Armstrong","481872038-0","Elliott","Lori","Sarah","","","","22-Feb-99","Unmarried","3 Cordelia Plaza","602 American Ash Center","Agraharam",532663,"Andhra Pradesh","USA",8469431036,9384547440,9899185627,"lperry4c@house.gov","lperry4c@yellowbook.com","Public","dui proin leo odio porttitor id consequat in consequat ut","74406 5th Junction","60123 Grasskamp Plaza","Sadar Bazar",281002,"Uttar Pradesh","India",8809604002,8302911046,8377967215,"USA-WY83113","Current",1
"542",542,36955,31871,127484,"Jeremy","Jordan","Jennifer","Jordan","326008209-3","Anderson","Charles","Dennis","Bowman","Maria","Theresa","13-Aug-01","Married","95 Monica Circle","3003 Packers Circle","Agraharam",532663,"Andhra Pradesh","USA",9486611330,9764462330,8493243221,"tbowmanf1@wisc.edu","tbowmanf1@cnbc.com","Private","mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus","3019 Glendale Pass","1 Blaine Street","R S",395003,"Gujarat","India",9475181438,8460922489,9111207960,"USA-CT6492","Savings",1
"14",14,37012,33670,134680,"Cheryl","Hall","Aaron","Hall","758726024-2","Morales","Diana","Charles","","","","27-Dec-89","Unmarried","05435 Springview Plaza","64942 Fulton Alley","Agraharam",532663,"Andhra Pradesh","USA",9509450635,8870379926,8224781277,"dhowardd@blog.com","dhowardd@istockphoto.com","Public","enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem","3 Walton Lane","75116 Rieder Park","Sadar Bazar",281002,"Uttar Pradesh","India",8416061184,8917408240,9534305506,"USA-MS39466","Savings",1
"82",82,37115,38631,154524,"Rachel","Morales","Jerry","Morales","323121373-8","Richards","Janice","Peter","","","","24-Aug-02","Unmarried","76773 Dexter Pass","6087 Pennsylvania Circle","R S",395003,"Gujarat","USA",8306443452,9051827303,8384369582,"award29@typepad.com","award29@alexa.com","Public","donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque","9726 Russell Pass","452 Sage Avenue","Sadar Bazar",281002,"Uttar Pradesh","India",8436776750,9336660191,8167735113,"USA-KS67212","Savings",1
"798",798,37268,14902,59608,"Tina","Miller","Teresa","Miller","557910837-0","Phillips","Larry","Irene","","","","04-Apr-09","Divorced","5 Tennessee Terrace","74 Riverside Avenue","Agraharam",532663,"Andhra Pradesh","USA",8259791346,8340350909,8601730449,"jperkinsm5@360.cn","jperkinsm5@independent.co.uk","Private","sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac","545 Eastwood Way","10261 Meadow Ridge Pass","R S",395003,"Gujarat","India",9669811002,8820158853,9013586706,"USA-LA70301","Savings",1
"275",275,37648,35533,142132,"Mildred","Jackson","Kenneth","Jackson","025248236-0","Andrews","Clarence","Carolyn","","","","06-Dec-99","Divorced","70188 Bellgrove Point","130 Walton Street","R S",395003,"Gujarat","USA",8218880188,8117885640,9650680873,"eallen7m@blinklist.com","eallen7m@seesaa.net","Private","et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui","0 Sommers Way","8410 Karstens Terrace","Sadar Bazar",281002,"Uttar Pradesh","India",8314680617,8766868835,8274895206,"USA-FL34109","Current",1
"861",861,37799,35388,141552,"Albert","Ellis","Fred","Ellis","392097320-8","Arnold","Jeffrey","Virginia","Fox","Phillip","Mildred","29-Nov-04","Married","38 Florence Pass","013 Pankratz Road","R S",395003,"Gujarat","USA",9148786395,8620613185,8744222617,"mfoxnw@oaic.gov.au","mfoxnw@is.gd","Private","mi pede malesuada in imperdiet et commodo vulputate justo in","0626 Manufacturers Crossing","84 Atwood Street","R S",395003,"Gujarat","India",8330567349,9188331396,8387267511,"USA-CT6492","Savings",1
"997",997,37952,23460,93840,"Anne","Tucker","Willie","Tucker","826479915-9","Perkins","Matthew","Ashley","","","","03-Apr-06","Divorced","6 Lawn Trail","955 North Plaza","R S",395003,"Gujarat","USA",9049293657,9176196765,9595616212,"dgriffinro@dyndns.org","dgriffinro@purevolume.com","Private","aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec","4 Lunder Street","786 Londonderry Alley","Sadar Bazar",281002,"Uttar Pradesh","India",9397171451,9352859409,8878514212,"USA-IN46815","Current",1
"673",673,38899,22061,88244,"Ashley","Carpenter","Nancy","Carpenter","054452589-2","Frazier","Nicholas","Nancy","Stone","Paula","Ronald","18-Apr-15","Married","41060 Bluestem Place","49 Hoffman Place","Agraharam",532663,"Andhra Pradesh","USA",8942904197,9378210179,8387666455,"rstoneio@patch.com","rstoneio@disqus.com","Private","sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper","9 Dayton Street","54 Twin Pines Hill","Sadar Bazar",281002,"Uttar Pradesh","India",9314008426,9521938133,9739569116,"USA-ND58444","Current",1
"855",855,38980,36012,144048,"Todd","Mitchell","Doris","Mitchell","871067298-2","Stevens","Diane","Jeremy","Boyd","Thomas","Richard","17-Mar-12","Married","925 Warbler Avenue","35102 Hanson Pass","Agraharam",532663,"Andhra Pradesh","USA",9739165262,9453971281,9496378328,"rboydnq@goodreads.com","rboydnq@nba.com","Private","tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque","7 Graedel Plaza","7 Warbler Center","R S",395003,"Gujarat","India",8745441632,9108310481,8862434972,"USA-AZ86322","Current",1
"156",156,39118,23333,93332,"Teresa","Burton","Emily","Burton","950807497-3","Wheeler","Craig","Roy","","","","21-Feb-78","Divorced","928 Carpenter Junction","90822 Colorado Circle","Agraharam",532663,"Andhra Pradesh","USA",8651540635,9416006969,8129062205,"bwilliamson4b@edublogs.org","bwilliamson4b@g.co","Public","odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis","89919 Annamark Lane","1887 Park Meadow Terrace","Agraharam",532663,"Andhra Pradesh","India",8549797694,8265513746,9210598659,"USA-ME4947","Savings",1
"943",943,39213,15251,61004,"Samuel","Green","Mildred","Green","942124287-4","Lewis","Richard","Barbara","","","","04-Jan-08","Divorced","11003 Laurel Drive","3040 Artisan Road","R S",395003,"Gujarat","USA",8353758687,9515326666,9432794319,"elarsonq6@creativecommons.org","elarsonq6@accuweather.com","Private","placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula","612 Morning Crossing","7792 4th Avenue","Sadar Bazar",281002,"Uttar Pradesh","India",9358067312,9235142277,9328724122,"USA-AR72335","Current",1
"454",454,39379,37790,151160,"Louis","Perez","Edward","Perez","643736019-4","Turner","Dennis","Judith","","","","06-May-86","Divorced","8 5th Point","3860 Swallow Hill","Agraharam",532663,"Andhra Pradesh","USA",9337359274,9862600110,8920659994,"jrogerscl@photobucket.com","jrogerscl@loc.gov","Private","sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa","72068 2nd Parkway","3 Sunbrook Hill","Agraharam",532663,"Andhra Pradesh","India",8262320771,8881148622,8911342386,"USA-AR72703","Savings",1
"211",211,39393,21463,85852,"Matthew","Johnston","Brian","Johnston","656650551-2","Romero","Victor","Beverly","Morrison","Ronald","Chris","18-Sep-97","Married","85663 Boyd Court","8982 Cherokee Center","Sadar Bazar",281002,"Uttar Pradesh","USA",8842868739,8896600087,9113535512,"cmorrison5u@slashdot.org","cmorrison5u@upenn.edu","Private","penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis","7998 Spohn Junction","38 Gerald Way","R S",395003,"Gujarat","India",8547830767,9505307648,8894813749,"USA-GA30907","Current",1
